date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:07:12	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-58cec427ae400%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/fire.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/fire.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:12	792/792	---M--	200	added ('OK')	image/png	etag:%22318-58cec427acc91%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/heart.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/heart.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:13	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-58cec427a4fa9%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/mail.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/mail.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:13	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-58cec427a8e10%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/plus-shield.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:13	657/657	---M--	200	added ('OK')	image/png	etag:%22291-58cec427a670b%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/video.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/icons/video.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:13	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df4-58cec4265e108%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:13	7464/7464	---M--	200	added ('OK')	text/plain	etag:%221d28-58cec4265e110%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:14	7540/7540	---M--	200	added ('OK')	text/plain	etag:%221d74-58cec4265e4eb%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:14	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225fb8-58cec4265e4f4%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:14	223/223	---M--	200	added ('OK')	image/png	etag:%22df-58cec427b12f2%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/toggle_open.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/toggle_open.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:15	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-58cec427b2e40%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/toggle_close.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/toggle_close.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:15	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-58cec427b227f%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/flickr.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/flickr.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:15	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%227e-58cec427f50e6%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/vc/blur.svg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/vc/blur.svg	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:15	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-58cec42663309%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:15	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-58cec42663309%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:16	5924/5924	---M--	200	added ('OK')	text/plain	etag:%221724-58cec42662f2b%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:16	5848/5848	---M--	200	added ('OK')	text/plain	etag:%2216d8-58cec42662b3e%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:16	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-58cec42662b49%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:16	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-58cec427b2685%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/spinner.gif	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/images/spinner.gif	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:17	265/265	---M--	200	added ('OK')	image/png	etag:%22109-58cec427f7fbd%22	https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/vc/remove.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/vc/remove.png	(from https://jdstrata.com.au/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=5.5.5)
00:07:19	9578/9578	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:17%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/60	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/60.json	(from https://jdstrata.com.au/about/)
00:07:20	2461/2461	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:19%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fabout%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed9089.json	(from https://jdstrata.com.au/about/)
00:07:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:19%20GMT	https://jdstrata.com.au/?p=60	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index0721.html	(from https://jdstrata.com.au/about/)
00:07:21	2527/2527	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:20%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fabout%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embede9d0	(from https://jdstrata.com.au/about/)
00:07:21	1069/1069	---M--	200	added ('OK')	image/png	etag:%2242d-58cedcf19ee42%22	http://jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e42cakerpms8cokjcnv97i7jd4whewi5r3pk.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e42cakerpms8cokjcnv97i7jd4whewi5r3pk.png	(from https://jdstrata.com.au/about/)
00:07:21	18720/18720	---M--	200	added ('OK')	image/png	etag:%224920-58cec42540a8d%22	https://jdstrata.com.au/wp-content/uploads/2018/12/sca-member.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2018/12/sca-member.png	(from https://jdstrata.com.au/about/)
00:07:22	1102/1102	---M--	200	added ('OK')	image/png	etag:%2244e-58cec4312812e%22	https://jdstrata.com.au/wp-content/themes/jupiter/assets/images/shadow-divider.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/themes/jupiter/assets/images/shadow-divider.png	(from https://jdstrata.com.au/about/)
00:07:23	13360/13360	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:22%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/101	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/101.json	(from https://jdstrata.com.au/our-services/)
00:07:24	2487/2487	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:23%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-services%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed0f2a.json	(from https://jdstrata.com.au/our-services/)
00:07:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:23%20GMT	https://jdstrata.com.au/?p=101	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index198a.html	(from https://jdstrata.com.au/our-services/)
00:07:25	2553/2553	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:24%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-services%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed16b0	(from https://jdstrata.com.au/our-services/)
00:07:25	14880/14880	---M--	200	added ('OK')	image/png	etag:%223a20-60356d2692c22%22	https://jdstrata.com.au/wp-content/uploads/2023/08/screenshot-2023-08-20-at-4.43.44-pm-300x82.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/08/screenshot-2023-08-20-at-4.43.44-pm-300x82.png	(from https://jdstrata.com.au/our-services/)
00:07:26	8158/8158	---M--	200	added ('OK')	image/png	etag:%221fde-603570238c27c%22	https://jdstrata.com.au/wp-content/uploads/2023/08/zoomus-ar21-300x150.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/08/zoomus-ar21-300x150.png	(from https://jdstrata.com.au/our-services/)
00:07:26	9208/9208	---M--	200	added ('OK')	text/plain	etag:%2223f8-60356d24f9923%22	https://jdstrata.com.au/wp-content/uploads/2023/08/strataconnect-300x195.webp	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/08/strataconnect-300x195.webp	(from https://jdstrata.com.au/our-services/)
00:07:27	8702/8702	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:26%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/413	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/413.json	(from https://jdstrata.com.au/our-fee-structure/)
00:07:28	2512/2512	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:27%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-fee-structure%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed86cb.json	(from https://jdstrata.com.au/our-fee-structure/)
00:07:30	2578/2578	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:28%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-fee-structure%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed03c8	(from https://jdstrata.com.au/our-fee-structure/)
00:07:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:27%20GMT	https://jdstrata.com.au/?p=413	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index672e.html	(from https://jdstrata.com.au/our-fee-structure/)
00:07:31	5062/5062	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:30%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/834	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/834.json	(from https://jdstrata.com.au/developer-services/)
00:07:32	2517/2517	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:31%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fdeveloper-services%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6ed5.json	(from https://jdstrata.com.au/developer-services/)
00:07:32	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:31%20GMT	https://jdstrata.com.au/?p=834	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexe9c6.html	(from https://jdstrata.com.au/developer-services/)
00:07:33	2583/2583	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:32%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fdeveloper-services%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed7deb	(from https://jdstrata.com.au/developer-services/)
00:07:34	3674/3674	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:33%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/839	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/839.json	(from https://jdstrata.com.au/consultancy-services/)
00:07:35	2527/2527	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:34%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fconsultancy-services%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embede84f.json	(from https://jdstrata.com.au/consultancy-services/)
00:07:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:34%20GMT	https://jdstrata.com.au/?p=839	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexce54.html	(from https://jdstrata.com.au/consultancy-services/)
00:07:36	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:35%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fconsultancy-services%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed686c	(from https://jdstrata.com.au/consultancy-services/)
00:07:37	4209/4209	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:36%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/351	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/351.json	(from https://jdstrata.com.au/request-a-quote/)
00:07:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:38%20GMT	https://jdstrata.com.au/?p=351	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexec81.html	(from https://jdstrata.com.au/request-a-quote/)
00:07:40	2502/2502	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:37%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Frequest-a-quote%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embeda393.json	(from https://jdstrata.com.au/request-a-quote/)
00:07:41	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:40%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Frequest-a-quote%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embede8ac	(from https://jdstrata.com.au/request-a-quote/)
00:07:41	1222/1222	---MC-	200	added ('OK')	text/javascript	date:Mon,%2028%20Aug%202023%2014:07:41%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/jdstrata/www.google.com/recaptcha/api.js	(from https://jdstrata.com.au/request-a-quote/)
00:07:42	4741/4741	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:41%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/463	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/463.json	(from https://jdstrata.com.au/education/)
00:07:43	2467/2467	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:42%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Feducation%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed65a2.json	(from https://jdstrata.com.au/education/)
00:07:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:42%20GMT	https://jdstrata.com.au/?p=463	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexbbbc.html	(from https://jdstrata.com.au/education/)
00:07:44	2533/2533	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:43%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Feducation%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed8bd7	(from https://jdstrata.com.au/education/)
00:07:45	194305/194305	---M--	200	added ('OK')	application/pdf	etag:%222f701-5a5b9c591b209%22	https://jdstrata.com.au/wp-content/uploads/2020/05/schedule-1-2-bylaws.pdf	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/schedule-1-2-bylaws.pdf	(from https://jdstrata.com.au/education/)
00:07:46	1305764/1305764	---M--	200	added ('OK')	application/pdf	etag:%2213eca4-5fff36e494795%22	https://jdstrata.com.au/wp-content/uploads/2023/07/1.-welcome-pack-2023.pdf	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2023/07/1.-welcome-pack-2023.pdf	(from https://jdstrata.com.au/education/)
00:07:46	5909/5909	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:45%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/589	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/589.json	(from https://jdstrata.com.au/strata-reforms/)
00:07:47	2497/2497	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:46%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fstrata-reforms%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb4fb.json	(from https://jdstrata.com.au/strata-reforms/)
00:07:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:46%20GMT	https://jdstrata.com.au/?p=589	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index4f61.html	(from https://jdstrata.com.au/strata-reforms/)
00:07:48	2563/2563	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:47%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fstrata-reforms%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed0acc	(from https://jdstrata.com.au/strata-reforms/)
00:07:50	2128860/2128860	---M--	200	added ('OK')	image/jpeg	etag:%22207bdc-5afa4857f9e85%22	https://jdstrata.com.au/wp-content/uploads/2020/09/img_0781.jpeg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/09/img_0781.jpg	(from https://jdstrata.com.au/strata-reforms/)
00:07:51	9035/9035	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:48%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/552	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/552.json	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:52	2575/2575	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:51%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-services%2Fsustainability-in-strata%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed0273.json	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:53	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:52%20GMT	https://jdstrata.com.au/?p=552	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index5195.html	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:54	2639/2639	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:07:53%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Four-services%2Fsustainability-in-strata%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed94b7	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:54	8311/8311	---M--	200	added ('OK')	image/png	etag:%222077-5a60e7eee813c%22	https://jdstrata.com.au/wp-content/uploads/2020/05/032-recycling-100x100.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/032-recycling-100x100.png	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:54	6105/6105	---M--	200	added ('OK')	image/png	etag:%2217d9-5a60e7feac486%22	https://jdstrata.com.au/wp-content/uploads/2020/05/034-sprout-1-100x100.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/034-sprout-1-100x100.png	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:54	8020/8020	---M--	200	added ('OK')	image/png	etag:%221f54-5a60e80de1e69%22	https://jdstrata.com.au/wp-content/uploads/2020/05/009-layers-100x100.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/009-layers-100x100.png	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:55	6563/6563	---M--	200	added ('OK')	image/png	etag:%2219a3-5a60e81833cae%22	https://jdstrata.com.au/wp-content/uploads/2020/05/energy-efficiency-100x100.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/energy-efficiency-100x100.png	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:55	6187/6187	---M--	200	added ('OK')	image/png	etag:%22182b-5a60e820efaac%22	https://jdstrata.com.au/wp-content/uploads/2020/05/007-eco-house-100x100.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2020/05/007-eco-house-100x100.png	(from https://jdstrata.com.au/our-services/sustainability-in-strata/)
00:07:56	7807/7807	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:55%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/139	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/139.json	(from https://jdstrata.com.au/emergency/)
00:07:57	2472/2472	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:07:56%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Femergency%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb840.json	(from https://jdstrata.com.au/emergency/)
00:07:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:07:56%20GMT	https://jdstrata.com.au/?p=139	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexb4d2.html	(from https://jdstrata.com.au/emergency/)
